uniqueID,drugName,condition,text,rating,date,usefulCount
231635.0,Trazodone,Sedation,"""I have been taking Trazodone now for over 8 years.  I originally started at 50 mgs. then went up to 100 and 150.  I now take 200 only because I feel I need the added boost after all these years.  It works wonderfully, I sleep restfully and feel refreshed in the morning.  I sometimes wake in the middle of the night but the medication puts me back to sleep right away.  Nightmares is something that you sometimes experience with Trazodone.  I take this medication because I once went for an entire month without sleep and I couldn't cope well.  The doctor in emergency who recommended this drug saved my life.  I slept like a baby the first time I took the medication and never looked back since.  I'll probably be on it forever.""",10.0,12-May-15,138.0
83106.0,Paxil,Depression,"""I took Paxil for about 4 years. It was truly a life saver from the horrible depression I suffer from. However, after about 4 years it quit working, and my doc moved me to Bupropion. Paxil was terrible about causing me to randomly fall asleep. I had to pull off the road and nap MANY times. Also, almost no sex life while taking it. """,6.0,28-Jan-14,38.0
45757.0,Fluoxetine,Anxiety and Stress,"""Only been on 10mg for a week now but already feeling the benefits and about to begin 20mg. The only downside is that it did give me anxiety on one particular day that I was extremely stressed out and depressed and I felt somewhat on edge, hostile, aggressive, anxious. But now I feel totally euphoric and my social anxiety has decreased significantly and I expect it to continue to get even better. I also have post traumatic stress disorder from a car accident. I have noticed a small amount of improvement so far but not much. Will comment again perhaps in 1 month to let you all know how its going.""",9.0,29-Sep-11,51.0
47899.0,Adapalene,Acne,"""I started using Differin when I was 12. I was going through puberty and getting the worst acne anyone has ever seen. I saw significant improvements in my skin immediately. On the downside, it dries some parts of my face and has increased oiliness in other parts, so now every morning I wash my face and apply moderate-strength moisturizer. It doesn't prevent blackheads, and I still get some pimples and boils here or there. Now I am 20 and still apply it to my whole face every night.""",10.0,29-Dec-09,27.0
112123.0,Gabapentin,Anxiety,"""So far works better than anything else I've tried for social anxiety""",10.0,6-May-17,46.0
71824.0,Tramadol,Back Pain,"""I was in a car accident 5 years ago and was prescribed Tramadol for my chronic back pain. For 2 years I was on dozens of other medications and Tramadol was the only medication that worked. I took 50 mg 2 times per day. 

Well 5 years later and I decided to quit the drug. I tapered off the drug myself. I decreased each day by 25 mg. it took 2 weeks but I did it. I can't believe it. There were some nights when I would get jittery but I took amitryptiline to help me sleep. 

I feel amazing now. so much better.  I have my energy back and I take Tylenol for pain.""",8.0,1-May-16,33.0
136536.0,Visine Totality Multi-Symptom Relief,Eye Redness/Itching,"""Tried this product twice to get rid of redness in my eyes. Each time just after applying my eyes started to burn and pretty much felt like this product gave me every symptom it was supposed to cure. My eyes felt terrible and where hard to open at first, but subsided after few minutes.""",1.0,16-Jul-15,9.0
211281.0,Megace ES,Anorexia,"""Medication works great for SHORT TERM usage.  Long term usage can suppress your adrenal glands and suppress your Hypothalmic-pituitary-adrenal axis.""",1.0,17-Aug-10,28.0
165500.0,Levonorgestrel,Emergency Contraception,"""Okay so I know some of y'all are super nervous because I was in your shoes reading the comments as well but relax. I had protected sex on May 25th and the condom broke but me and my boyfriend were able to get a plan b within 24 hours . I had no period and we had sex again (protected) three days later but the condom broke again! I took a plan b 27 hours later and was nervous because I was experiencing no symptoms except for bloating. My expected period was June 4th and I was stressing when I missed it which probably also delayed my monthly a little bit . Three days later  I remember getting minor abdominal pain so I took a little nap and woke up to find that I had started my period so ladies if you're stressing please relax!""",8.0,8-Jun-17,1.0
219296.0,Lomaira,Weight Loss,"""I tried to lose weight with diet and exercise for years. Doctor first put me on an expensive medication and it worked but I didn't want to pay $200 a month! doc told me about lomaira and how it could be used to target eating in the afternoon and reduce my exposure to too much medicine. 

So far so good. No bad side effects and my appetite is definitely lower. I'm taking one tablet in the morning and a second before lunch.""",9.0,17-Nov-17,3.0
132249.0,Ativan,Anxiety,"""This helped me so much. I felt like my heart was beating out of my chest!!!!!!!! I went to hospital they gave it to me and it went away. OMG thank you ativan!""",10.0,7-Sep-15,67.0
205028.0,Toradol,Pain,"""I'm allergic to morphine, Demerol, and several other pain medications. I took Toradol for severe neck and shoulder pain. It worked. I had a little upset stomach but took an antacid, and it went away. It worked better for me, because of me being allergic to other pain medications. It also worked wonders after surgery. It should not be taken for more than 5 days, and use caution if you have kidney or liver disease. Use caution if you are using a blood thinner. It also did not make we drowsy, fast heart rate, or dizzy.""",10.0,3-Oct-10,9.0
193565.0,Cyclobenzaprine,Muscle Spasm,"""It helps with muscle spasm somewhat. I'm also on Adderal at the same time. """,6.0,10-Jul-09,0.0
131731.0,Effexor XR,Major Depressive Disorde,"""Was switched to this after the generic version by ranbaxy was discontinued. Developed symptoms of tolerance straightaway. It causes my brain to scream out in pain all the time and I keep getting unwanted thoughts. I also developed muscular aches and pains all over and other drugs just kept causing my muscles to contract and be unable to relax. I tried stopping many times but kept returning cuz of the nausea and vomiting and all the other symptoms above. I have been off it for about three months and have been back on it for three days. Already I hear my brain screaming out in pain and the unwanted thoughts return. The muscle aches seem to occur only in conjunction with another drug. I am taking it only because of the grief I feel in my heart""",3.0,7-Aug-15,12.0
120813.0,Antabuse,Alcohol Dependence,"""This medicine is a God send. I've been in recovery for 4 years, pretty much done it all: AA meetings daily, 33 day detox/rehab, IOP, 1:1 therapy at an addiction center, prescriptions for naltrexone and Campral. Two years into treatment, I still wanted to drink. My husband was desperate and suggested Antabuse. I researched it on the internet and was willing to try anything. My primary doc knew I was crazy so he prescribed it. I took it for 3 months, drank once on it...thought I'd die and that was the end of that. After 3 months, I wasn't obsessing about drinking any longer so I stopped taking it daily. I carry it with me at all times. Take 1 here and there so I never know if its in my system. No side effects. This is not a magic bullet. You MUST have an honest desire to stop drinking.""",9.0,2-Jul-12,208.0
